date,zone,lon,lat,wind_speed_knots,wave_height_m,sea_surface_temp_c,visibility_km,precipitation_mm
2024-08-13,Celebes Sea,121,2,9.1,1.82,29.8,11.8,14.0
2024-08-13,Banda Sea,128,-5,11.3,1.75,26.6,9.5,2.3
2024-08-13,Arafura Sea,136,-7,20.2,1.61,28.9,5.3,5.7
2024-08-13,Indian Ocean South,100,-7,17.4,2.51,28.2,8.8,0
2024-08-14,Malacca Strait,101,3,16.4,2.02,28.2,8.9,0
2024-08-14,South China Sea,110,2,11.4,1.53,26.5,14.1,3.4
2024-08-14,Java Sea West,108,-6,14.4,1.7,28.4,10.1,0
2024-08-14,Java Sea East,115,-5,11.4,1.85,26.4,13.7,1.5
2024-08-14,Celebes Sea,121,2,12.9,1.84,26.6,9.3,8.0
2024-08-14,Banda Sea,128,-5,16.3,1.66,26.7,8.2,8.3
2024-08-14,Arafura Sea,136,-7,14.3,2.26,28.1,14.1,6.4
2024-08-14,Indian Ocean South,100,-7,15.6,1.39,29.9,9.7,4.9
2024-08-15,Malacca Strait,101,3,17.1,1.01,29.4,11.9,3.6
2024-08-15,South China Sea,110,2,15.6,1.65,29.5,13.5,0
2024-08-15,Java Sea West,108,-6,13.2,1.5,26.7,13.3,16.9
2024-08-15,Java Sea East,115,-5,4.8,1.06,29.8,10.9,0
2024-08-15,Celebes Sea,121,2,15.0,1.88,29.6,5.9,5.2
2024-08-15,Banda Sea,128,-5,23.4,1.86,28.2,7.5,10.6
2024-08-15,Arafura Sea,136,-7,11.1,2.0,27.0,10.8,0.3
2024-08-15,Indian Ocean South,100,-7,19.9,1.22,29.2,14.0,0
2024-08-16,Malacca Strait,101,3,11.8,1.24,27.3,6.1,3.2
2024-08-16,South China Sea,110,2,12.7,1.54,27.3,8.1,6.7
2024-08-16,Java Sea West,108,-6,15.6,1.68,26.1,13.1,11.3
2024-08-16,Java Sea East,115,-5,20.2,1.48,29.1,8.8,0
2024-08-16,Celebes Sea,121,2,10.8,2.52,29.6,5.9,2.0
2024-08-16,Banda Sea,128,-5,18.1,1.81,26.8,11.0,4.4
2024-08-16,Arafura Sea,136,-7,15.9,1.71,26.7,6.8,14.0
2024-08-16,Indian Ocean South,100,-7,22.6,1.1,28.8,11.8,7.4
2024-08-17,Malacca Strait,101,3,19.8,1.91,26.8,7.5,0
2024-08-17,South China Sea,110,2,14.2,0.92,29.9,15.6,3.8
2024-08-17,Java Sea West,108,-6,15.5,2.08,27.0,7.0,0
2024-08-17,Java Sea East,115,-5,16.9,1.45,26.8,13.5,0
2024-08-17,Celebes Sea,121,2,10.7,2.05,27.1,14.5,0
2024-08-17,Banda Sea,128,-5,12.3,1.59,28.8,5.8,8.7
2024-08-17,Arafura Sea,136,-7,18.0,2.27,28.0,11.1,11.5
2024-08-17,Indian Ocean South,100,-7,13.8,0.83,27.6,7.6,3.5
2024-08-18,Malacca Strait,101,3,18.9,1.69,29.5,13.6,1.9
2024-08-18,South China Sea,110,2,17.9,1.32,26.4,10.8,20.0
2024-08-18,Java Sea West,108,-6,13.7,1.75,28.5,8.5,6.7
2024-08-18,Java Sea East,115,-5,19.7,1.03,26.8,10.6,11.8
2024-08-18,Celebes Sea,121,2,10.9,2.77,29.7,8.8,9.3
2024-08-18,Banda Sea,128,-5,16.6,1.8,26.3,10.8,9.8
2024-08-18,Arafura Sea,136,-7,16.1,1.56,27.0,6.2,3.2
2024-08-18,Indian Ocean South,100,-7,17.0,2.32,27.6,5.9,2.6
2024-08-19,Malacca Strait,101,3,11.7,2.25,26.4,10.3,12.8
2024-08-19,South China Sea,110,2,15.0,1.86,26.9,7.3,0
2024-08-19,Java Sea West,108,-6,18.3,1.47,28.6,9.2,15.8
2024-08-19,Java Sea East,115,-5,12.6,1.57,27.4,13.3,4.3
2024-08-19,Celebes Sea,121,2,13.8,1.29,26.6,8.8,1.2
2024-08-19,Banda Sea,128,-5,19.0,2.0,26.1,10.6,0.8
2024-08-19,Arafura Sea,136,-7,12.2,1.86,27.6,11.5,0
2024-08-19,Indian Ocean South,100,-7,12.5,1.86,27.8,7.8,9.9
2024-08-20,Malacca Strait,101,3,13.3,1.4,26.9,10.7,9.9
2024-08-20,South China Sea,110,2,11.6,1.42,28.2,10.3,0
2024-08-20,Java Sea West,108,-6,16.1,1.53,28.6,8.2,19.4
2024-08-20,Java Sea East,115,-5,17.9,1.89,28.2,11.6,11.6
2024-08-20,Celebes Sea,121,2,10.3,1.54,27.5,8.8,0
2024-08-20,Banda Sea,128,-5,17.4,2.02,29.1,11.0,12.8
2024-08-20,Arafura Sea,136,-7,19.1,2.58,27.3,13.8,0.5
2024-08-20,Indian Ocean South,100,-7,13.3,1.6,26.3,16.0,5.9
2024-08-21,Malacca Strait,101,3,9.8,2.65,26.8,11.2,9.5
2024-08-21,South China Sea,110,2,19.5,1.35,29.3,5.4,6.9
2024-08-21,Java Sea West,108,-6,7.5,1.06,26.6,6.8,10.0
2024-08-21,Java Sea East,115,-5,11.9,1.25,29.9,7.6,0
2024-08-21,Celebes Sea,121,2,18.8,2.12,29.0,11.9,10.9
2024-08-21,Banda Sea,128,-5,18.4,1.43,29.3,13.6,0.5
2024-08-21,Arafura Sea,136,-7,20.0,1.96,28.3,16.7,0
2024-08-21,Indian Ocean South,100,-7,18.1,1.46,27.6,15.6,25.3
2024-08-22,Malacca Strait,101,3,18.5,1.81,28.8,11.2,3.9
2024-08-22,South China Sea,110,2,21.3,2.06,27.7,12.9,18.6
2024-08-22,Java Sea West,108,-6,6.3,1.39,28.0,10.8,3.5
2024-08-22,Java Sea East,115,-5,10.2,1.61,26.2,10.0,0
2024-08-22,Celebes Sea,121,2,12.8,1.23,29.9,6.5,0
2024-08-22,Banda Sea,128,-5,14.5,1.42,26.1,7.8,0
2024-08-22,Arafura Sea,136,-7,16.9,1.59,27.6,6.1,21.0
2024-08-22,Indian Ocean South,100,-7,13.2,1.77,29.7,11.1,3.4
2024-08-23,Malacca Strait,101,3,13.9,1.51,29.2,10.5,1.4
2024-08-23,South China Sea,110,2,15.4,2.02,29.1,10.3,4.2
2024-08-23,Java Sea West,108,-6,14.9,1.7,26.6,5.7,0
2024-08-23,Java Sea East,115,-5,14.6,1.94,26.5,9.4,0
2024-08-23,Celebes Sea,121,2,21.9,1.68,26.0,10.6,0
2024-08-23,Banda Sea,128,-5,10.7,1.61,27.9,12.9,27.5
2024-08-23,Arafura Sea,136,-7,14.0,1.82,29.5,11.8,6.9
2024-08-23,Indian Ocean South,100,-7,12.6,1.53,28.2,14.6,2.9
2024-08-24,Malacca Strait,101,3,16.5,1.52,30.0,12.2,14.7
2024-08-24,South China Sea,110,2,12.5,1.79,27.7,12.2,0
2024-08-24,Java Sea West,108,-6,16.9,1.81,29.0,11.0,6.1
2024-08-24,Java Sea East,115,-5,9.7,1.55,26.3,10.4,0
2024-08-24,Celebes Sea,121,2,15.5,2.15,29.7,7.1,14.2
2024-08-24,Banda Sea,128,-5,14.9,1.84,27.8,9.8,0
2024-08-24,Arafura Sea,136,-7,10.1,3.0,26.8,9.2,3.8
2024-08-24,Indian Ocean South,100,-7,7.2,1.83,29.4,13.3,3.5
2024-08-25,Malacca Strait,101,3,19.6,2.04,27.7,11.6,5.7
2024-08-25,South China Sea,110,2,11.5,1.97,26.1,11.1,0
2024-08-25,Java Sea West,108,-6,13.4,1.92,27.6,11.6,10.9
2024-08-25,Java Sea East,115,-5,9.6,2.3,28.2,10.5,14.1
2024-08-25,Celebes Sea,121,2,17.3,1.58,29.9,17.1,12.5
2024-08-25,Banda Sea,128,-5,9.9,1.56,26.9,15.1,0
2024-08-25,Arafura Sea,136,-7,13.5,1.38,28.5,8.7,0
2024-08-25,Indian Ocean South,100,-7,11.6,1.8,29.2,11.9,0
2024-08-26,Malacca Strait,101,3,13.9,1.36,26.8,9.0,10.2
2024-08-26,South China Sea,110,2,23.3,1.11,29.1,6.3,1.4
2024-08-26,Java Sea West,108,-6,15.5,1.58,28.5,12.1,4.0
2024-08-26,Java Sea East,115,-5,16.4,1.12,27.9,13.6,6.2
2024-08-26,Celebes Sea,121,2,11.6,1.86,28.0,5.0,0
2024-08-26,Banda Sea,128,-5,11.9,1.63,29.2,9.7,9.4
2024-08-26,Arafura Sea,136,-7,16.3,1.68,27.3,11.6,0
2024-08-26,Indian Ocean South,100,-7,9.0,2.26,28.4,4.6,1.6
2024-08-27,Malacca Strait,101,3,14.0,2.07,28.9,9.8,0
2024-08-27,South China Sea,110,2,16.8,1.18,29.3,12.3,5.4
2024-08-27,Java Sea West,108,-6,9.8,0.81,26.3,3.6,8.8
2024-08-27,Java Sea East,115,-5,9.0,1.69,29.0,11.9,9.0
2024-08-27,Celebes Sea,121,2,11.7,1.96,26.5,11.5,3.9
2024-08-27,Banda Sea,128,-5,14.6,1.94,28.9,6.0,1.5
2024-08-27,Arafura Sea,136,-7,12.6,2.1,26.1,9.2,15.1
2024-08-27,Indian Ocean South,100,-7,19.3,2.25,26.5,11.0,6.2
2024-08-28,Malacca Strait,101,3,14.8,1.64,29.0,12.7,3.7
2024-08-28,South China Sea,110,2,10.3,1.97,28.1,8.1,0
2024-08-28,Java Sea West,108,-6,14.1,1.72,26.5,12.0,1.7
2024-08-28,Java Sea East,115,-5,12.3,1.81,29.4,10.1,7.3
2024-08-28,Celebes Sea,121,2,16.6,1.93,28.0,7.8,17.0
2024-08-28,Banda Sea,128,-5,15.7,0.87,28.7,8.8,0
2024-08-28,Arafura Sea,136,-7,13.2,2.17,26.0,8.8,0
2024-08-28,Indian Ocean South,100,-7,14.9,2.28,28.1,14.3,0
2024-08-29,Malacca Strait,101,3,11.6,1.74,26.8,7.9,0.5
2024-08-29,South China Sea,110,2,15.4,1.63,26.1,6.5,0
2024-08-29,Java Sea West,108,-6,14.9,1.69,29.2,9.7,0
2024-08-29,Java Sea East,115,-5,12.9,1.2,28.7,14.2,0
2024-08-29,Celebes Sea,121,2,11.1,0.98,29.5,9.9,14.6
2024-08-29,Banda Sea,128,-5,14.7,1.66,28.0,9.1,0
2024-08-29,Arafura Sea,136,-7,14.5,0.92,27.9,5.6,0
2024-08-29,Indian Ocean South,100,-7,16.6,2.2,26.0,10.9,5.5
2024-08-30,Malacca Strait,101,3,15.3,1.47,28.9,11.3,4.1
2024-08-30,South China Sea,110,2,18.7,1.76,27.5,9.2,16.4
2024-08-30,Java Sea West,108,-6,14.7,1.35,27.8,17.8,0
2024-08-30,Java Sea East,115,-5,11.7,0.76,29.2,15.1,0
2024-08-30,Celebes Sea,121,2,12.4,0.99,29.5,9.2,0
2024-08-30,Banda Sea,128,-5,16.4,1.94,26.9,7.7,9.7
2024-08-30,Arafura Sea,136,-7,10.4,1.67,26.1,13.5,0
2024-08-30,Indian Ocean South,100,-7,15.6,1.61,26.8,9.5,16.9
2024-08-31,Malacca Strait,101,3,14.8,0.88,30.0,13.7,7.8
2024-08-31,South China Sea,110,2,14.7,1.25,28.9,9.9,0
2024-08-31,Java Sea West,108,-6,14.1,1.23,27.5,13.9,0
2024-08-31,Java Sea East,115,-5,12.7,1.29,28.3,4.0,21.5
2024-08-31,Celebes Sea,121,2,12.9,0.79,28.7,3.6,16.2
2024-08-31,Banda Sea,128,-5,16.9,1.97,28.6,6.4,8.0
2024-08-31,Arafura Sea,136,-7,11.7,2.65,29.9,11.7,10.8
2024-08-31,Indian Ocean South,100,-7,17.5,1.63,29.9,11.5,0
2024-09-01,Malacca Strait,101,3,16.3,0.84,28.2,6.1,3.7
2024-09-01,South China Sea,110,2,13.6,1.07,28.7,10.8,0
2024-09-01,Java Sea West,108,-6,4.4,1.97,28.1,10.9,0
2024-09-01,Java Sea East,115,-5,9.4,0.98,28.6,4.6,9.4
2024-09-01,Celebes Sea,121,2,16.9,0.95,28.0,11.3,7.8
2024-09-01,Banda Sea,128,-5,8.4,1.87,29.3,8.7,4.1
2024-09-01,Arafura Sea,136,-7,12.8,0.85,26.7,10.2,2.0
2024-09-01,Indian Ocean South,100,-7,6.5,1.69,27.6,9.2,0
2024-09-02,Malacca Strait,101,3,5.9,1.14,27.9,9.3,3.5
2024-09-02,South China Sea,110,2,9.6,0.89,28.8,11.9,0
2024-09-02,Java Sea West,108,-6,8.6,0.49,27.4,13.4,3.3
2024-09-02,Java Sea East,115,-5,1.6,0.88,27.9,8.8,4.1
2024-09-02,Celebes Sea,121,2,13.8,1.22,29.0,10.5,28.0
2024-09-02,Banda Sea,128,-5,9.1,0.47,26.9,9.6,5.6
2024-09-02,Arafura Sea,136,-7,9.9,0.8,27.8,6.7,4.9
2024-09-02,Indian Ocean South,100,-7,14.7,0.91,26.2,6.0,0
2024-09-03,Malacca Strait,101,3,9.5,1.69,27.2,9.3,8.4
2024-09-03,South China Sea,110,2,9.7,1.8,26.0,10.9,0
2024-09-03,Java Sea West,108,-6,13.5,1.47,27.4,7.6,0
2024-09-03,Java Sea East,115,-5,6.9,0.53,26.4,13.2,15.1
2024-09-03,Celebes Sea,121,2,9.1,1.36,28.8,13.6,6.3
2024-09-03,Banda Sea,128,-5,13.4,1.52,27.1,7.1,2.0
2024-09-03,Arafura Sea,136,-7,10.9,0.92,27.6,15.7,0
2024-09-03,Indian Ocean South,100,-7,13.6,1.23,28.7,1,13.9
2024-09-04,Malacca Strait,101,3,14.3,1.23,26.7,6.7,10.3
2024-09-04,South China Sea,110,2,12.1,1.26,26.0,14.9,10.2
2024-09-04,Java Sea West,108,-6,8.1,1.31,29.5,14.4,18.7
2024-09-04,Java Sea East,115,-5,12.7,1.76,27.9,12.4,9.6
2024-09-04,Celebes Sea,121,2,11.1,1.07,26.5,4.0,4.0
2024-09-04,Banda Sea,128,-5,12.1,1.18,27.0,10.1,0
2024-09-04,Arafura Sea,136,-7,9.4,1.09,27.7,13.6,0
2024-09-04,Indian Ocean South,100,-7,10.8,1.21,28.4,13.3,0
2024-09-05,Malacca Strait,101,3,10.1,0.68,28.6,10.1,0.3
2024-09-05,South China Sea,110,2,10.9,0.71,26.1,11.2,6.4
2024-09-05,Java Sea West,108,-6,9.7,0.69,27.6,4.7,8.2
2024-09-05,Java Sea East,115,-5,9.1,0.98,27.2,13.4,2.0
2024-09-05,Celebes Sea,121,2,7.8,1.07,29.7,6.5,0
2024-09-05,Banda Sea,128,-5,13.2,1.36,27.4,5.8,3.8
2024-09-05,Arafura Sea,136,-7,8.7,1.26,28.1,7.5,21.0
2024-09-05,Indian Ocean South,100,-7,10.1,1.46,29.3,6.9,4.1
2024-09-06,Malacca Strait,101,3,6.3,0.71,29.6,13.3,15.5
2024-09-06,South China Sea,110,2,6.8,1.64,27.3,11.2,0
2024-09-06,Java Sea West,108,-6,11.7,1.08,26.8,11.4,0
2024-09-06,Java Sea East,115,-5,6.5,1.32,27.9,9.5,15.3
2024-09-06,Celebes Sea,121,2,8.3,0.78,29.9,13.3,0
2024-09-06,Banda Sea,128,-5,14.3,0.67,27.8,14.0,4.4
2024-09-06,Arafura Sea,136,-7,9.4,1.35,27.7,14.0,3.8
2024-09-06,Indian Ocean South,100,-7,11.3,1.24,27.4,10.3,2.5
2024-09-07,Malacca Strait,101,3,9.1,0.95,29.1,14.1,0
2024-09-07,South China Sea,110,2,8.4,1.5,27.4,8.3,0.5
2024-09-07,Java Sea West,108,-6,6.8,0.72,27.1,4.6,0.0
2024-09-07,Java Sea East,115,-5,7.7,1.44,29.2,10.9,0.2
2024-09-07,Celebes Sea,121,2,14.6,1.83,29.9,9.6,14.2
2024-09-07,Banda Sea,128,-5,9.0,1.8,26.7,11.0,10.0
2024-09-07,Arafura Sea,136,-7,7.0,1.36,28.4,8.4,8.6
2024-09-07,Indian Ocean South,100,-7,7.6,0.55,29.0,6.9,12.3
2024-09-08,Malacca Strait,101,3,8.7,1.85,28.0,10.9,0
2024-09-08,South China Sea,110,2,5.0,0.82,28.4,6.7,13.9
2024-09-08,Java Sea West,108,-6,6.6,1.73,26.8,8.8,12.5
2024-09-08,Java Sea East,115,-5,9.5,1.44,27.9,16.9,7.8
2024-09-08,Celebes Sea,121,2,3.8,1.52,27.6,8.3,11.5
2024-09-08,Banda Sea,128,-5,11.1,1.31,27.0,10.4,12.6
2024-09-08,Arafura Sea,136,-7,14.9,1.7,28.6,5.6,0
2024-09-08,Indian Ocean South,100,-7,8.0,1.96,26.4,11.1,3.2
2024-09-09,Malacca Strait,101,3,16.9,1.17,27.8,8.4,20.2
2024-09-09,South China Sea,110,2,9.5,1.79,28.1,10.2,8.5
2024-09-09,Java Sea West,108,-6,9.8,0.6,29.8,11.7,14.0
2024-09-09,Java Sea East,115,-5,12.2,2.06,26.8,9.7,2.1
2024-09-09,Celebes Sea,121,2,9.1,1.59,27.9,10.3,0
2024-09-09,Banda Sea,128,-5,8.6,1.59,29.4,10.4,0
2024-09-09,Arafura Sea,136,-7,9.6,1.26,26.2,10.9,8.5
2024-09-09,Indian Ocean South,100,-7,9.3,1.36,27.0,10.7,8.4
2024-09-10,Malacca Strait,101,3,9.0,1.2,27.5,13.3,5.0
2024-09-10,South China Sea,110,2,8.2,1.57,27.6,2.4,1.8
2024-09-10,Java Sea West,108,-6,8.0,0.79,29.0,10.0,0
2024-09-10,Java Sea East,115,-5,4.2,1.2,26.8,7.7,0.5
2024-09-10,Celebes Sea,121,2,6.7,1.44,27.5,9.2,9.9
2024-09-10,Banda Sea,128,-5,7.0,1.02,29.5,11.3,0
2024-09-10,Arafura Sea,136,-7,10.6,1.1,26.9,6.8,8.5
2024-09-10,Indian Ocean South,100,-7,12.3,0.95,27.7,16.9,11.2
2024-09-11,Malacca Strait,101,3,11.3,1.63,27.9,6.7,12.6
2024-09-11,South China Sea,110,2,7.5,1.56,27.9,15.5,0
2024-09-11,Java Sea West,108,-6,12.3,1.72,26.7,11.7,4.8
2024-09-11,Java Sea East,115,-5,12.9,1.05,28.1,13.0,6.2
2024-09-11,Celebes Sea,121,2,9.4,1.0,26.2,8.5,4.6
2024-09-11,Banda Sea,128,-5,9.8,1.11,29.1,9.5,0
2024-09-11,Arafura Sea,136,-7,10.9,1.45,28.6,5.5,9.7
2024-09-11,Indian Ocean South,100,-7,10.2,0.85,27.5,9.3,6.4
2024-09-12,Malacca Strait,101,3,10.5,1.93,27.7,10.8,0.9
2024-09-12,South China Sea,110,2,10.3,1.0,26.3,11.5,0.1
2024-09-12,Java Sea West,108,-6,1.6,1.02,29.7,8.8,5.1
2024-09-12,Java Sea East,115,-5,3.6,0.96,29.4,12.2,3.3
2024-09-12,Celebes Sea,121,2,11.3,1.26,28.7,5.6,3.0
2024-09-12,Banda Sea,128,-5,9.1,0.78,29.1,10.2,19.7
2024-09-12,Arafura Sea,136,-7,12.1,0.92,29.9,11.0,4.9
2024-09-12,Indian Ocean South,100,-7,10.1,2.0,28.2,11.2,0.3
2024-09-13,Malacca Strait,101,3,12.6,1.28,28.2,6.8,15.0
2024-09-13,South China Sea,110,2,11.2,1.15,27.9,11.0,3.7
2024-09-13,Java Sea West,108,-6,4.2,1.73,26.6,9.3,5.3
2024-09-13,Java Sea East,115,-5,12.3,1.51,28.0,13.9,2.2
2024-09-13,Celebes Sea,121,2,8.7,1.88,26.7,11.4,11.0
2024-09-13,Banda Sea,128,-5,14.2,1.13,26.0,6.6,2.7
2024-09-13,Arafura Sea,136,-7,9.9,1.17,30.0,11.9,5.1
2024-09-13,Indian Ocean South,100,-7,5.5,1.93,29.3,7.6,13.1
2024-09-14,Malacca Strait,101,3,7.8,1.59,28.3,14.1,4.2
2024-09-14,South China Sea,110,2,12.7,1.22,30.0,13.1,11.7
2024-09-14,Java Sea West,108,-6,11.7,1.01,26.3,8.2,1.2
2024-09-14,Java Sea East,115,-5,13.9,1.59,28.8,15.7,8.1
2024-09-14,Celebes Sea,121,2,11.7,1.09,28.0,8.7,17.0
2024-09-14,Banda Sea,128,-5,10.4,2.31,27.2,9.0,10.3
2024-09-14,Arafura Sea,136,-7,12.1,1.12,26.5,12.6,10.5
2024-09-14,Indian Ocean South,100,-7,9.2,0.4,28.3,9.4,0
2024-09-15,Malacca Strait,101,3,12.0,1.18,28.4,11.9,2.9
2024-09-15,South China Sea,110,2,11.0,0.99,26.3,15.8,8.1
2024-09-15,Java Sea West,108,-6,4.6,0.96,27.6,9.3,0
2024-09-15,Java Sea East,115,-5,11.6,1.0,27.3,13.3,0
2024-09-15,Celebes Sea,121,2,12.3,0.1,27.7,1.1,7.0
2024-09-15,Banda Sea,128,-5,8.8,1.91,29.8,14.0,0
2024-09-15,Arafura Sea,136,-7,6.5,1.07,29.2,9.8,5.4
2024-09-15,Indian Ocean South,100,-7,7.9,1.46,27.3,7.3,0
2024-09-16,Malacca Strait,101,3,17.4,0.61,28.4,7.6,0
2024-09-16,South China Sea,110,2,7.2,1.57,28.2,5.1,1.8
2024-09-16,Java Sea West,108,-6,4.7,1.3,29.2,3.9,7.6
2024-09-16,Java Sea East,115,-5,10.0,1.39,27.3,7.2,0.3
2024-09-16,Celebes Sea,121,2,11.3,1.37,29.6,9.9,11.3
2024-09-16,Banda Sea,128,-5,13.3,0.74,27.6,3.1,13.6
2024-09-16,Arafura Sea,136,-7,12.7,0.67,27.7,2.6,4.8
2024-09-16,Indian Ocean South,100,-7,9.8,1.69,26.2,12.1,4.6
2024-09-17,Malacca Strait,101,3,12.3,1.18,30.0,7.5,2.3
2024-09-17,South China Sea,110,2,9.7,0.85,28.6,10.6,4.5
2024-09-17,Java Sea West,108,-6,8.3,1.84,28.7,4.4,13.8
2024-09-17,Java Sea East,115,-5,14.5,1.33,27.2,6.3,2.3
2024-09-17,Celebes Sea,121,2,12.4,1.17,26.0,10.3,18.9
2024-09-17,Banda Sea,128,-5,12.6,1.52,27.8,13.7,14.4
2024-09-17,Arafura Sea,136,-7,14.3,1.48,27.1,14.6,12.1
2024-09-17,Indian Ocean South,100,-7,12.1,1.78,28.9,13.5,0
2024-09-18,Malacca Strait,101,3,13.7,1.4,27.4,5.5,3.3
2024-09-18,South China Sea,110,2,8.9,1.31,27.4,6.1,13.6
2024-09-18,Java Sea West,108,-6,9.2,1.02,26.8,6.6,0
2024-09-18,Java Sea East,115,-5,13.1,0.84,28.6,13.0,0.1
2024-09-18,Celebes Sea,121,2,9.8,0.95,26.2,9.8,5.2
2024-09-18,Banda Sea,128,-5,13.4,1.42,27.7,14.1,0
2024-09-18,Arafura Sea,136,-7,13.7,0.53,28.2,11.2,7.9
2024-09-18,Indian Ocean South,100,-7,9.6,1.33,28.5,15.6,8.1
2024-09-19,Malacca Strait,101,3,10.4,0.82,29.4,12.4,7.3
2024-09-19,South China Sea,110,2,11.7,1.2,26.6,8.3,12.0
2024-09-19,Java Sea West,108,-6,10.6,1.34,27.2,18.4,8.2
2024-09-19,Java Sea East,115,-5,14.0,0.86,28.4,11.7,0
2024-09-19,Celebes Sea,121,2,5.2,1.55,26.7,11.3,19.0
2024-09-19,Banda Sea,128,-5,11.0,0.7,28.2,13.5,0
2024-09-19,Arafura Sea,136,-7,9.3,1.03,28.2,8.1,21.2
2024-09-19,Indian Ocean South,100,-7,13.7,0.68,28.6,9.9,7.6
2024-09-20,Malacca Strait,101,3,7.1,1.48,27.9,7.2,6.5
2024-09-20,South China Sea,110,2,6.9,0.8,29.2,11.6,7.4
2024-09-20,Java Sea West,108,-6,13.4,0.94,26.1,10.9,17.3
2024-09-20,Java Sea East,115,-5,11.0,1.3,30.0,13.6,5.3
2024-09-20,Celebes Sea,121,2,9.4,1.25,28.2,11.9,7.0
2024-09-20,Banda Sea,128,-5,8.0,0.91,27.6,4.4,0
2024-09-20,Arafura Sea,136,-7,10.1,0.88,27.7,7.9,0
2024-09-20,Indian Ocean South,100,-7,12.7,1.34,26.5,11.7,15.5
2024-09-21,Malacca Strait,101,3,9.1,1.4,30.0,9.8,0
2024-09-21,South China Sea,110,2,12.2,1.65,28.3,7.2,0
2024-09-21,Java Sea West,108,-6,12.9,0.94,26.6,9.2,0
2024-09-21,Java Sea East,115,-5,7.7,1.29,28.7,8.1,6.9
2024-09-21,Celebes Sea,121,2,6.9,1.45,29.4,8.2,0
2024-09-21,Banda Sea,128,-5,11.8,1.47,26.6,11.1,0
2024-09-21,Arafura Sea,136,-7,11.4,1.36,27.1,9.6,9.9
2024-09-21,Indian Ocean South,100,-7,11.2,1.07,27.8,9.3,10.4
2024-09-22,Malacca Strait,101,3,12.9,0.84,27.1,6.8,6.1
2024-09-22,South China Sea,110,2,6.7,1.19,29.9,5.9,1.3
2024-09-22,Java Sea West,108,-6,7.0,1.18,26.4,12.3,0
2024-09-22,Java Sea East,115,-5,16.2,1.41,26.4,11.8,1.4
2024-09-22,Celebes Sea,121,2,14.3,1.32,28.3,16.0,0
2024-09-22,Banda Sea,128,-5,18.1,1.6,27.3,8.6,0
2024-09-22,Arafura Sea,136,-7,10.8,0.94,27.2,10.2,0
2024-09-22,Indian Ocean South,100,-7,8.1,0.95,29.8,7.4,2.0
2024-09-23,Malacca Strait,101,3,11.6,1.13,29.4,6.9,15.6
2024-09-23,South China Sea,110,2,6.6,1.36,28.8,15.1,15.3
2024-09-23,Java Sea West,108,-6,9.8,1.79,30.0,14.1,10.3
2024-09-23,Java Sea East,115,-5,15.1,1.52,26.9,11.9,8.5
2024-09-23,Celebes Sea,121,2,16.0,1.1,29.6,11.0,2.8
2024-09-23,Banda Sea,128,-5,13.6,1.42,28.4,9.8,0
2024-09-23,Arafura Sea,136,-7,8.7,1.36,29.0,9.1,0
2024-09-23,Indian Ocean South,100,-7,11.7,0.99,26.4,7.8,4.9
2024-09-24,Malacca Strait,101,3,8.0,0.14,29.0,8.3,3.3
2024-09-24,South China Sea,110,2,6.9,1.39,26.8,11.0,0
2024-09-24,Java Sea West,108,-6,9.1,0.77,27.2,13.0,8.3
2024-09-24,Java Sea East,115,-5,9.7,0.35,27.5,10.2,0
2024-09-24,Celebes Sea,121,2,9.2,0.62,26.6,8.7,8.4
2024-09-24,Banda Sea,128,-5,9.9,0.68,26.3,10.6,7.6
2024-09-24,Arafura Sea,136,-7,9.1,0.98,28.9,8.6,0
2024-09-24,Indian Ocean South,100,-7,3.7,1.1,28.3,8.4,12.7
2024-09-25,Malacca Strait,101,3,10.2,1.1,27.8,12.7,18.4
2024-09-25,South China Sea,110,2,4.4,0.63,29.2,11.0,0.5
2024-09-25,Java Sea West,108,-6,7.9,1.45,28.3,10.5,1.0
2024-09-25,Java Sea East,115,-5,2.4,1.27,28.2,6.6,12.1
2024-09-25,Celebes Sea,121,2,12.6,1.51,29.5,10.7,0
2024-09-25,Banda Sea,128,-5,7.1,1.45,28.2,13.2,9.9
2024-09-25,Arafura Sea,136,-7,3.0,0.84,26.2,4.3,5.9
2024-09-25,Indian Ocean South,100,-7,8.1,1.31,26.6,7.1,8.0
2024-09-26,Malacca Strait,101,3,10.7,0.53,28.7,12.7,4.7
2024-09-26,South China Sea,110,2,12.5,0.89,26.1,10.3,3.2
2024-09-26,Java Sea West,108,-6,10.7,1.03,26.3,12.7,23.4
2024-09-26,Java Sea East,115,-5,5.6,1.36,29.1,10.0,0
2024-09-26,Celebes Sea,121,2,9.2,2.0,29.2,7.5,4.8
2024-09-26,Banda Sea,128,-5,7.5,0.88,28.7,7.6,3.4
2024-09-26,Arafura Sea,136,-7,13.4,1.87,27.2,9.4,3.4
2024-09-26,Indian Ocean South,100,-7,8.9,0.86,28.4,12.3,5.1
2024-09-27,Malacca Strait,101,3,7.4,1.31,28.1,7.0,3.5
2024-09-27,South China Sea,110,2,11.7,1.18,26.9,8.1,15.6
2024-09-27,Java Sea West,108,-6,10.1,1.17,26.2,9.1,0
2024-09-27,Java Sea East,115,-5,3.2,1.28,28.2,6.1,0
2024-09-27,Celebes Sea,121,2,3.4,0.76,29.7,10.4,7.7
