id,date_gmt,time_gmt,lon,lat,quality_flag,radiance,zone
1659,20241202,1612,103.1659,-5.1458,8,47.366,Indian Ocean
1660,20240906,2003,102.3499,3.7008,1,26.947,Malacca Strait
1661,20240902,2147,110.1206,-6.4353,8,25.665,Java Sea
1662,20240107,0311,112.5787,1.0868,1,44.672,South China Sea
1663,20240419,2002,133.5107,-8.1856,2,46.143,Arafura Sea
1664,20240108,2153,112.8257,-4.2271,8,16.872,Java Sea
1665,20240702,0415,110.7294,-6.3149,1,31.277,Java Sea
1666,20241228,2056,114.4552,-4.9588,1,32.84,Java Sea
1667,20240713,0812,100.2736,-8.9489,8,40.928,Indian Ocean
1668,20240702,2208,102.4005,2.8796,3,33.317,Malacca Strait
1669,20240803,0510,112.4632,-6.6542,2,47.203,Java Sea
1670,20240710,1754,112.7663,-4.2081,1,28.72,Java Sea
1671,20240403,1712,108.8358,-4.5314,8,6.792,Java Sea
1672,20240402,1248,100.7517,-8.4533,1,34.834,Indian Ocean
1673,20241205,1402,111.0516,-5.8873,2,33.312,Java Sea
1674,20241211,0109,123.8725,2.6113,2,17.397,Celebes Sea
1675,20240421,0109,104.3747,-7.2494,1,47.368,Indian Ocean
1676,20240622,2355,120.1262,1.7633,1,22.306,Celebes Sea
1677,20240305,1703,113.4149,-1.2732,10,6.013,South China Sea
1678,20241206,2323,111.6263,-6.9476,8,2.402,Java Sea
1679,20240119,0149,102.4745,-8.9705,8,28.564,Indian Ocean
1680,20240903,0058,114.8596,-2.7888,2,24.083,South China Sea
1681,20240715,2331,120.9303,2.1137,1,30.824,Celebes Sea
1682,20240315,1714,103.9519,2.365,8,7.648,Malacca Strait
1683,20240506,1127,119.8718,3.8042,3,40.37,Celebes Sea
1684,20240928,0708,111.2195,-4.8679,10,42.087,Java Sea
1685,20240715,2324,103.7675,2.2634,1,23.444,Malacca Strait
1686,20240907,0712,102.6615,1.3993,1,28.635,Malacca Strait
1687,20240615,1750,102.8345,-5.0794,8,20.706,Indian Ocean
1688,20240218,2057,120.0676,-1.152,1,41.728,Celebes Sea
1689,20240411,1742,137.3652,-8.7965,8,19.522,Arafura Sea
1690,20241207,1211,119.9016,0.6579,2,14.029,Celebes Sea
1691,20240719,0620,136.9435,-8.3766,1,23.695,Arafura Sea
1692,20240620,1940,109.175,2.5875,2,43.858,South China Sea
1693,20240128,0105,138.5087,-8.657,1,16.008,Arafura Sea
1694,20240410,0258,98.6241,-8.247,1,16.117,Indian Ocean
1695,20240310,0935,100.5729,-7.3069,1,8.411,Indian Ocean
1696,20241014,0540,109.4693,-2.2894,2,23.744,South China Sea
1697,20240222,0406,102.5197,-4.4817,8,37.906,Indian Ocean
1698,20240325,0052,110.6666,-5.8619,2,18.438,Java Sea
1699,20240116,2156,102.2876,2.342,2,17.319,Malacca Strait
1700,20241010,2109,110.5898,-6.4683,1,5.993,Java Sea
1701,20241111,0950,104.6833,-8.0143,3,4.612,Indian Ocean
1702,20241014,0516,122.9966,-1.9043,1,10.005,Celebes Sea
1703,20240811,0515,111.643,-4.2522,1,35.175,Java Sea
1704,20240524,2105,114.9731,-5.9874,1,16.979,Java Sea
1705,20240124,1824,114.1043,-4.2204,1,10.382,Java Sea
1706,20240523,1251,101.5536,3.0859,1,25.873,Malacca Strait
1707,20240312,2312,100.3961,-5.4636,1,24.697,Indian Ocean
1708,20240226,2155,114.3935,-4.2437,8,25.685,Java Sea
1709,20240208,0204,113.6753,-4.5813,1,8.123,Java Sea
1710,20240124,0021,115.0099,2.1821,3,43.573,South China Sea
1711,20240821,1006,119.7812,1.7568,3,30.822,Celebes Sea
1712,20240206,0205,108.971,-4.246,3,0.69,Java Sea
1713,20240213,1012,134.6315,-8.8,2,24.064,Arafura Sea
1714,20240316,0937,114.9155,-5.1836,3,43.318,Java Sea
1715,20240307,0834,109.2945,-6.9811,1,28.984,Java Sea
1716,20240406,1014,108.8681,-4.715,3,8.54,Java Sea
1717,20240921,0916,121.9615,1.6093,1,41.311,Celebes Sea
1718,20241109,0904,136.7139,-6.3806,3,3.55,Arafura Sea
1719,20240703,2145,103.6108,1.1812,3,22.574,Malacca Strait
1720,20240623,2104,102.396,-7.408,2,28.675,Indian Ocean
1721,20240812,1531,135.2334,-7.5675,1,16.017,Arafura Sea
1722,20240123,1156,98.5223,-6.0639,1,23.351,Indian Ocean
1723,20240828,1409,103.7719,-4.1386,1,37.024,Indian Ocean
1724,20240613,2023,103.7985,3.6201,1,1.191,Malacca Strait
1725,20241006,0625,137.6324,-8.3089,1,23.878,Arafura Sea
1726,20240310,1712,109.3843,-5.508,1,24.583,Java Sea
1727,20240316,2106,136.03,-5.2107,1,3.812,Arafura Sea
1728,20240417,1526,101.9068,1.868,8,24.78,Malacca Strait
1729,20240522,1907,102.0521,-7.3071,1,30.156,Indian Ocean
1730,20241228,0430,120.7055,0.2401,1,3.625,Celebes Sea
1731,20240623,0757,101.668,1.6284,8,15.971,Malacca Strait
1732,20240911,1844,104.7802,-5.066,3,10.122,Indian Ocean
1733,20240423,1852,110.2528,-5.102,2,41.073,Java Sea
1734,20240904,1239,101.879,1.0582,3,16.422,Malacca Strait
1735,20241209,0249,121.3134,3.4026,1,10.062,Celebes Sea
1736,20240116,0700,137.9834,-7.5449,1,16.697,Arafura Sea
1737,20240511,1538,112.343,-2.1233,10,44.219,South China Sea
1738,20241020,0303,113.6751,-6.4354,1,36.907,Java Sea
1739,20240714,2200,113.5919,-6.1526,8,15.26,Java Sea
1740,20241125,1329,110.0727,-6.9135,1,38.902,Java Sea
1741,20240320,1406,100.5735,-7.0899,3,46.877,Indian Ocean
1742,20240506,1801,100.7911,2.8196,1,6.634,Malacca Strait
1743,20240627,2301,112.9732,-0.7871,1,31.63,South China Sea
1744,20240121,0948,120.9777,-0.0403,1,28.642,Celebes Sea
1745,20240316,0208,108.5027,1.3036,8,8.003,South China Sea
1746,20240612,1021,123.7006,-0.5899,1,37.667,Celebes Sea
1747,20241126,1235,102.1804,2.574,2,41.231,Malacca Strait
1748,20240508,0743,112.0365,-2.3085,1,28.105,South China Sea
1749,20240102,0709,113.9003,-6.3234,3,47.744,Java Sea
1750,20241122,1248,110.2362,-5.8374,1,14.837,Java Sea
1751,20240202,0613,113.0032,-5.7552,2,11.861,Java Sea
1752,20240617,0509,101.3975,1.2419,1,27.043,Malacca Strait
1753,20240912,1653,102.954,-7.5929,1,10.479,Indian Ocean
1754,20240513,0328,120.6724,-0.0377,2,1.926,Celebes Sea
1755,20240707,0524,122.257,1.0708,1,40.329,Celebes Sea
1756,20241024,2344,139.1196,-8.1994,1,33.873,Arafura Sea
1757,20240121,2056,115.3607,-0.8344,1,44.277,South China Sea
1758,20240427,0513,111.5777,-6.0703,8,25.23,Java Sea
1759,20240720,0530,138.0398,-7.1685,8,28.261,Arafura Sea
1760,20240403,1900,114.9075,-4.4279,1,42.708,Java Sea
1761,20240110,1436,123.2858,3.6807,1,48.08,Celebes Sea
1762,20240724,1126,110.5763,-5.0627,1,32.854,Java Sea
1763,20240309,1456,108.2449,-6.6398,8,49.173,Java Sea
1764,20241126,0059,97.9626,-5.8165,8,24.087,Indian Ocean
1765,20241023,1701,108.6027,-6.2956,1,35.292,Java Sea
1766,20240213,2102,102.9257,1.4599,1,25.122,Malacca Strait
1767,20241002,2149,111.7118,2.8374,1,43.881,South China Sea
1768,20240501,2155,138.0321,-8.1892,1,9.809,Arafura Sea
1769,20240128,1827,138.6725,-5.0167,8,28.168,Arafura Sea
1770,20241202,0938,138.5437,-6.1377,1,18.681,Arafura Sea
1771,20240624,1720,112.9013,-0.7604,2,36.892,South China Sea
1772,20240812,0943,100.6959,2.2053,1,37.707,Malacca Strait
1773,20240703,1908,102.1691,2.081,1,16.974,Malacca Strait
1774,20241106,0158,101.8662,3.2611,1,43.056,Malacca Strait
1775,20241206,1852,121.994,1.2413,1,39.718,Celebes Sea
1776,20240217,1706,111.5672,1.9407,1,28.985,South China Sea
1777,20241208,2121,111.8531,-4.1731,3,24.714,Java Sea
1778,20240717,2114,103.3459,2.12,8,29.062,Malacca Strait
1779,20240421,2053,137.8146,-5.0482,1,34.85,Arafura Sea
1780,20240926,0358,138.0134,-5.4273,1,4.074,Arafura Sea
1781,20240418,2052,98.9347,-6.9694,1,9.955,Indian Ocean
1782,20241103,0207,110.0705,-6.3787,1,21.385,Java Sea
1783,20240511,1219,101.612,3.0935,1,21.712,Malacca Strait
1784,20240122,1531,121.3922,1.6888,10,16.322,Celebes Sea
1785,20240725,1727,112.9044,-4.4165,3,34.585,Java Sea
1786,20240801,1231,120.7553,3.8282,1,38.073,Celebes Sea
1787,20240424,2206,109.7651,-6.7239,2,23.007,Java Sea
1788,20240111,0945,134.6897,-5.064,2,42.805,Arafura Sea
1789,20240319,2159,110.8742,-6.9691,3,25.562,Java Sea
1790,20241013,1703,109.2686,-6.1758,2,13.034,Java Sea
1791,20240810,0538,111.6172,-6.4782,1,16.905,Java Sea
1792,20240416,1524,109.0836,-4.4879,1,38.899,Java Sea
1793,20240110,0555,116.1487,1.6348,1,34.31,South China Sea
1794,20241204,0308,110.0586,-0.332,1,37.148,South China Sea
1795,20240626,2245,101.5022,-6.8095,1,26.496,Indian Ocean
1796,20240802,0844,137.4438,-8.5747,1,21.402,Arafura Sea
1797,20240616,1215,109.8394,-4.154,2,45.378,Java Sea
1798,20241006,2142,109.0891,-2.028,1,49.828,South China Sea
1799,20241106,1835,101.052,1.2005,1,2.468,Malacca Strait
1800,20240701,1150,110.1024,-4.7601,1,1.102,Java Sea
1801,20240526,0415,120.3294,1.1831,1,43.099,Celebes Sea
1802,20240807,0335,109.698,-0.1514,1,31.853,South China Sea
1803,20240328,1648,123.0193,-1.1233,1,3.866,Celebes Sea
1804,20240421,1323,123.9368,1.3969,8,46.912,Celebes Sea
1805,20240128,1001,111.6575,1.5142,3,10.034,South China Sea
1806,20240424,0450,135.6158,-7.2007,1,25.723,Arafura Sea
1807,20240420,1649,103.4875,2.906,1,4.215,Malacca Strait
1808,20241225,0402,121.0866,1.3701,3,18.791,Celebes Sea
1809,20240610,1758,101.858,3.4204,2,15.753,Malacca Strait
1810,20241219,2243,101.0915,-7.0695,2,30.458,Indian Ocean
1811,20240223,1534,137.0179,-7.1227,10,26.091,Arafura Sea
1812,20240528,0914,120.258,-0.3907,2,15.996,Celebes Sea
1813,20240610,0633,104.2577,-6.1699,8,33.967,Indian Ocean
1814,20240425,1908,112.1843,-4.9909,8,40.211,Java Sea
1815,20241218,1751,134.3298,-6.2561,1,23.403,Arafura Sea
1816,20240521,0750,119.5861,2.3365,1,31.855,Celebes Sea
1817,20240608,1217,103.5491,3.4287,1,46.658,Malacca Strait
1818,20240209,0352,101.3656,1.7642,10,27.759,Malacca Strait
1819,20240516,1435,100.2662,3.436,8,29.387,Malacca Strait
1820,20240114,2038,111.9722,-6.4024,10,5.85,Java Sea
1821,20240212,0104,101.2526,1.4192,1,14.229,Malacca Strait
1822,20241222,1357,120.3421,2.7032,1,33.185,Celebes Sea
1823,20241209,0914,108.78,-4.0695,1,11.412,Java Sea
1824,20240627,0735,122.7586,3.5671,1,29.414,Celebes Sea
1825,20240707,1710,134.2029,-5.1344,2,5.013,Arafura Sea
1826,20240804,0326,139.8507,-7.9211,1,11.438,Arafura Sea
1827,20240409,0342,100.6626,1.5206,1,15.77,Malacca Strait
1828,20240408,0326,121.9986,0.3202,8,35.765,Celebes Sea
1829,20241025,1248,102.9567,2.1534,1,13.95,Malacca Strait
1830,20240911,1032,112.4237,1.7375,1,30.974,South China Sea
1831,20241203,1943,113.459,-0.7622,8,19.194,South China Sea
1832,20240709,0757,134.4499,-7.7432,3,11.929,Arafura Sea
1833,20241008,2028,121.3486,-1.8543,2,35.797,Celebes Sea
1834,20240116,1358,112.0016,-5.9214,3,21.495,Java Sea
1835,20240516,0554,101.3929,1.8074,1,29.482,Malacca Strait
1836,20240113,1114,121.6547,-0.8257,1,4.954,Celebes Sea
1837,20240109,0216,97.739,-5.5234,2,22.928,Indian Ocean
1838,20240308,1333,114.0095,-6.1645,1,3.806,Java Sea
1839,20241206,0927,113.5885,0.4357,2,44.799,South China Sea
1840,20241203,0217,113.6541,-6.4138,3,40.956,Java Sea
1841,20240624,0559,108.869,-5.6124,1,9.747,Java Sea
1842,20240517,0057,135.2783,-8.3128,2,3.314,Arafura Sea
1843,20240308,1936,108.3384,-6.5323,8,39.266,Java Sea
1844,20241208,0548,101.8198,3.1306,2,2.593,Malacca Strait
1845,20240926,1525,98.0872,-7.564,2,27.741,Indian Ocean
1846,20241117,1136,139.2215,-7.1335,3,36.059,Arafura Sea
1847,20240706,1608,138.2614,-6.9061,8,40.34,Arafura Sea
1848,20240504,1924,112.1986,-5.8975,8,19.109,Java Sea
1849,20240107,1348,101.2582,1.5961,3,7.785,Malacca Strait
1850,20241126,0909,115.1147,1.4954,1,1.311,South China Sea
1851,20240823,1413,111.0732,-5.5397,1,23.433,Java Sea
1852,20241104,0922,100.2054,3.8432,1,23.522,Malacca Strait
1853,20241010,1135,102.6137,2.3001,8,24.117,Malacca Strait
1854,20240611,0632,103.949,-6.6027,1,8.714,Indian Ocean
1855,20240502,0040,98.1675,-5.4445,2,26.294,Indian Ocean
1856,20240812,1923,110.8239,-4.6045,1,3.02,Java Sea
1857,20240814,1649,119.6165,0.6304,1,27.625,Celebes Sea
1858,20240327,1245,136.5416,-5.0054,1,22.273,Arafura Sea
1859,20240403,1925,134.8697,-8.4312,1,11.402,Arafura Sea
1860,20240719,0652,108.0848,-6.6012,1,44.217,Java Sea
1861,20240401,0202,102.2727,3.9713,1,13.643,Malacca Strait
1862,20240322,1542,100.2644,2.4049,1,23.251,Malacca Strait
1863,20240809,1856,113.5512,2.8767,2,45.116,South China Sea
1864,20240322,2137,137.4207,-7.6939,8,26.242,Arafura Sea
1865,20240427,0017,112.157,-4.3102,1,16.744,Java Sea
1866,20240702,1855,121.4944,2.3457,1,13.253,Celebes Sea
1867,20240408,1459,112.9951,2.0669,8,5.381,South China Sea
1868,20240719,1015,120.815,2.4551,1,8.541,Celebes Sea
1869,20240602,1327,103.7136,1.199,1,8.125,Malacca Strait
1870,20240210,0731,100.1224,3.8128,1,46.428,Malacca Strait
1871,20240410,0710,100.8561,2.2903,2,17.138,Malacca Strait
1872,20240203,0200,121.9672,3.1192,3,7.927,Celebes Sea
1873,20241221,0400,103.5863,3.8031,10,23.825,Malacca Strait
1874,20241122,2236,110.04,-4.4693,1,4.832,Java Sea
1875,20241003,0152,110.1684,-6.7001,2,46.166,Java Sea
1876,20240804,0839,139.2794,-5.7032,2,41.924,Arafura Sea
1877,20240820,0849,112.2892,-6.5842,1,35.147,Java Sea
1878,20240113,1044,112.2454,-4.9329,2,23.897,Java Sea
1879,20241123,1259,103.8068,1.9192,1,12.139,Malacca Strait
1880,20240415,0402,99.4746,-7.367,3,4.433,Indian Ocean
1881,20240805,0418,119.5886,-1.354,3,38.633,Celebes Sea
1882,20240714,0342,137.0549,-6.1254,8,47.158,Arafura Sea
1883,20240416,2010,121.9384,3.6246,1,19.844,Celebes Sea
1884,20240513,0529,100.1956,3.5234,8,33.087,Malacca Strait
1885,20240327,1045,102.8366,1.9707,3,21.406,Malacca Strait
1886,20241206,0010,103.662,2.6997,8,47.737,Malacca Strait
1887,20240302,0438,101.9476,3.9651,1,25.02,Malacca Strait
1888,20240125,0045,109.4158,-6.4585,2,17.477,Java Sea
1889,20240907,0643,120.6859,-1.3724,1,33.104,Celebes Sea
1890,20240919,1912,136.5349,-6.8765,8,22.029,Arafura Sea
1891,20241219,1748,103.4022,-6.7252,1,23.094,Indian Ocean
1892,20240216,1358,108.1254,-5.232,8,44.276,Java Sea
1893,20240415,0841,123.6154,3.0088,1,42.682,Celebes Sea
1894,20240709,0002,114.0159,0.4774,2,11.479,South China Sea
1895,20240103,0857,110.1508,-2.9865,2,27.554,South China Sea
1896,20241126,0942,102.007,3.8578,3,3.034,Malacca Strait
1897,20240525,0359,98.7073,-5.6936,8,49.469,Indian Ocean
1898,20240401,2121,120.6429,1.2704,1,32.519,Celebes Sea
1899,20241224,0818,97.1655,-8.3506,1,33.755,Indian Ocean
1900,20240312,0318,103.6238,1.6123,3,15.82,Malacca Strait
1901,20240328,0300,121.7434,-1.5885,8,47.702,Celebes Sea
1902,20240506,0321,113.3924,-4.7247,3,6.511,Java Sea
1903,20240216,2150,138.4568,-7.1388,2,4.622,Arafura Sea
1904,20240418,0858,135.4727,-7.4485,3,45.737,Arafura Sea
1905,20240206,0433,115.1398,-2.4815,1,40.853,South China Sea
1906,20241112,0024,121.3935,3.5483,1,39.737,Celebes Sea
1907,20240707,0540,103.2291,3.3276,1,24.429,Malacca Strait
1908,20241208,2149,122.4868,3.8568,8,24.972,Celebes Sea
1909,20240402,0100,135.7109,-6.4299,1,28.761,Arafura Sea
1910,20240614,2320,112.6521,-5.8824,8,43.169,Java Sea
1911,20240925,0330,113.9012,-5.2161,2,24.97,Java Sea
1912,20241026,0140,102.8072,-7.2965,3,16.195,Indian Ocean
1913,20240202,0908,103.2887,1.8804,2,34.947,Malacca Strait
1914,20240703,1631,116.9935,-1.316,1,15.765,South China Sea
1915,20240606,2208,108.1591,-4.0562,1,46.605,Java Sea
1916,20240209,1007,123.2578,0.1752,1,9.54,Celebes Sea
1917,20240510,1758,113.6026,-6.3054,3,43.033,Java Sea
1918,20241218,0942,112.9404,0.4642,8,15.229,South China Sea
1919,20240703,2147,114.7707,-2.7556,1,3.077,South China Sea
1920,20240216,0123,114.6429,-5.2351,1,20.596,Java Sea
1921,20240403,1041,109.1116,-4.181,1,45.949,Java Sea
1922,20240807,2310,133.7271,-5.751,3,37.024,Arafura Sea
1923,20240701,2117,114.142,-1.5685,2,29.046,South China Sea
1924,20240402,1342,138.8929,-7.0294,1,19.728,Arafura Sea
1925,20241014,1815,110.6344,-2.1827,1,31.011,South China Sea
1926,20241016,0025,114.3621,-1.47,10,29.741,South China Sea
1927,20241119,0315,137.8391,-6.6935,10,7.056,Arafura Sea
1928,20241203,2113,114.987,-4.7654,1,14.189,Java Sea
1929,20240227,2206,108.0197,-6.3694,1,17.397,Java Sea
1930,20240228,1126,100.588,2.9439,1,19.247,Malacca Strait
1931,20241105,0612,120.3753,1.9787,1,43.563,Celebes Sea
1932,20240514,0127,113.9607,-0.0605,1,23.447,South China Sea
1933,20240817,0907,114.2226,-6.8212,1,44.125,Java Sea
1934,20240116,1629,109.9553,-5.7215,1,17.718,Java Sea
1935,20240527,1517,121.2467,2.1306,10,8.443,Celebes Sea
1936,20240421,1535,114.3336,-6.9486,1,25.73,Java Sea
1937,20240909,2255,97.8786,-5.3938,1,33.086,Indian Ocean
1938,20241004,0716,138.2248,-8.9188,8,40.581,Arafura Sea
1939,20241019,1640,137.6791,-6.7762,8,25.103,Arafura Sea
1940,20241225,1721,119.7455,-1.8826,1,0.572,Celebes Sea
1941,20240709,2237,108.7593,-6.081,8,10.374,Java Sea
1942,20241012,0339,103.3676,2.8047,1,10.215,Malacca Strait
1943,20240825,0731,108.3206,-5.9916,2,11.765,Java Sea
1944,20241005,0702,97.1315,-8.6187,1,10.645,Indian Ocean
1945,20241118,1414,103.9838,1.2178,3,37.032,Malacca Strait
1946,20241014,0341,108.678,-6.2306,10,29.637,Java Sea
1947,20240420,0316,100.8363,2.0224,1,39.659,Malacca Strait
1948,20240116,2210,122.1455,2.5655,1,33.036,Celebes Sea
1949,20240426,1306,133.0445,-5.6318,8,4.891,Arafura Sea
1950,20240723,1148,123.6241,-0.334,8,22.892,Celebes Sea
1951,20241119,0012,133.1883,-8.61,2,9.017,Arafura Sea
1952,20240427,0618,113.1623,-4.8027,1,23.312,Java Sea
1953,20240224,2340,134.5794,-8.4619,1,37.951,Arafura Sea
1954,20241203,0500,138.8432,-7.2727,1,8.983,Arafura Sea
1955,20240704,0213,109.2257,-4.4713,3,4.124,Java Sea
1956,20240309,2235,101.7385,3.0991,2,44.25,Malacca Strait
1957,20241011,1438,123.5046,1.5501,1,26.876,Celebes Sea
1958,20241027,1416,123.7681,0.5493,1,30.511,Celebes Sea
1959,20240413,0934,103.3864,-4.8219,1,23.511,Indian Ocean
1960,20240302,0734,112.0698,-4.6102,3,47.503,Java Sea
1961,20241023,2303,111.3553,-4.272,8,26.139,Java Sea
1962,20240117,1904,120.159,-1.2414,2,12.454,Celebes Sea
1963,20240509,1052,120.6956,1.2254,2,9.326,Celebes Sea
1964,20240423,2009,103.401,1.6159,1,31.43,Malacca Strait
1965,20241225,1043,113.0464,-5.3598,1,14.177,Java Sea
1966,20240125,2155,108.2696,1.5929,2,40.575,South China Sea
1967,20241119,0212,110.2575,-4.7273,1,24.299,Java Sea
1968,20241112,0147,111.9508,2.3658,3,48.448,South China Sea
1969,20240722,0332,109.0484,-5.94,3,32.458,Java Sea
1970,20240320,2130,134.8256,-8.6598,2,14.716,Arafura Sea
1971,20240517,1920,122.8399,-1.0965,3,19.283,Celebes Sea
1972,20241002,0056,111.0428,-6.9212,2,12.658,Java Sea
1973,20240909,1624,101.366,2.0844,1,28.369,Malacca Strait
1974,20240411,1123,109.0449,-6.1918,2,15.851,Java Sea
1975,20240923,0103,112.0378,-4.8112,2,20.633,Java Sea
1976,20240820,1101,112.2147,-5.1574,3,38.732,Java Sea
1977,20240906,0417,139.6717,-5.5754,1,40.199,Arafura Sea
1978,20240904,1747,103.922,-7.7359,8,0.746,Indian Ocean
1979,20240318,1559,120.2933,3.1417,1,12.826,Celebes Sea
1980,20241103,1209,113.0273,-6.4369,1,33.813,Java Sea
1981,20241206,1642,110.8006,-4.9663,2,33.515,Java Sea
1982,20240725,2246,101.1903,1.0621,1,36.399,Malacca Strait
1983,20240503,1452,120.0694,-0.1425,8,19.814,Celebes Sea
1984,20240625,0902,102.0531,-8.2166,8,9.736,Indian Ocean
1985,20240922,0555,138.0479,-7.5238,1,45.616,Arafura Sea
1986,20240726,0832,108.5922,-5.8682,8,28.998,Java Sea
1987,20240424,0335,112.5469,2.5083,1,35.022,South China Sea
1988,20241205,1444,123.1521,-0.3474,2,3.546,Celebes Sea
1989,20240128,0958,133.2628,-6.2527,1,11.199,Arafura Sea
1990,20240909,1845,103.5915,-8.0284,1,6.548,Indian Ocean
1991,20240204,2233,138.6469,-5.7762,2,23.589,Arafura Sea
1992,20240408,1843,109.114,-2.71,1,10.301,South China Sea
1993,20240402,1346,110.835,-6.0309,8,4.304,Java Sea
1994,20240825,1006,113.2503,-4.7159,10,23.355,Java Sea
1995,20240901,0013,121.036,1.3153,8,41.107,Celebes Sea
1996,20240704,1738,97.2352,-8.4663,1,26.432,Indian Ocean
1997,20241123,1518,112.8188,-5.9984,1,41.241,Java Sea
1998,20240120,2123,123.8018,3.4476,1,30.682,Celebes Sea
1999,20241003,0340,103.5435,1.2288,8,38.707,Malacca Strait
2000,20240717,1501,111.7746,-6.3225,1,29.535,Java Sea
2001,20241206,0632,135.851,-8.3176,2,7.82,Arafura Sea
2002,20240203,0844,109.9251,-5.9869,8,37.428,Java Sea
2003,20241202,1149,133.9104,-6.8556,2,39.706,Arafura Sea
2004,20241202,1607,114.5491,-5.714,2,37.444,Java Sea
2005,20240428,0113,103.3861,3.8165,2,18.385,Malacca Strait
2006,20240113,0404,102.4297,3.4545,2,16.359,Malacca Strait
2007,20240409,1052,133.6996,-8.298,1,21.775,Arafura Sea
2008,20241128,1535,121.1812,-1.3474,1,32.385,Celebes Sea
2009,20240510,2307,109.476,-5.4265,10,12.484,Java Sea
2010,20240825,0615,108.0446,0.1669,1,24.106,South China Sea
2011,20240314,0141,136.852,-5.4251,1,19.028,Arafura Sea
2012,20240823,2252,133.3738,-6.3319,1,2.851,Arafura Sea
2013,20240510,1801,102.2578,3.1226,1,35.875,Malacca Strait
2014,20240725,1939,101.021,3.422,3,47.158,Malacca Strait
2015,20241110,1748,102.4979,3.4242,2,30.215,Malacca Strait
2016,20240803,1634,137.748,-5.0751,1,39.285,Arafura Sea
2017,20240311,1801,122.1839,1.4126,1,38.729,Celebes Sea
2018,20240406,0653,113.1253,1.7538,1,39.127,South China Sea
2019,20240713,1803,110.6499,-2.1522,2,20.687,South China Sea
2020,20240721,0326,139.9302,-7.1081,1,48.631,Arafura Sea
2021,20240518,2338,111.0939,-4.7522,1,11.41,Java Sea
2022,20240417,0435,137.2168,-7.5528,2,37.972,Arafura Sea
2023,20240614,2109,116.8284,1.9681,1,45.161,South China Sea
2024,20240313,1834,121.1707,-1.8204,3,33.989,Celebes Sea
2025,20240719,1240,101.0642,3.3508,1,4.104,Malacca Strait
2026,20240704,2156,108.1344,-0.1084,8,7.713,South China Sea
2027,20240209,0625,111.6995,-5.2855,3,27.303,Java Sea
